HostName,RequestType,Name,ResponseTime,ResponseLength,Status
DESKTOP-U80B0UL,GET,/index.php?controller=order,314.2220999870915,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,263.7638000014704,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,443.4460000193212,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,443.5767999966629,54151,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,465.7211000157986,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=addresses,510.4930000088643,34307,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,335.4933999944478,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,368.6234999913722,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,516.8399999965914,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,542.6692999899387,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,407.82220000983216,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,284.41860000020824,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,319.61050000973046,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,275.75090000755154,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,543.0906999972649,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,433.9270999771543,84234,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,416.1859000159893,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,286.10360002494417,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,549.135400011437,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,284.91409998969175,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,484.9658000166528,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=addresses,458.7316999968607,34307,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,481.0599999909755,84234,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,412.6250999979675,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,588.5794000059832,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,329.9187000084203,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,355.25250001228414,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,487.85430000862107,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,630.7723999780137,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,313.09609999880195,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,552.1987000247464,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,450.1340999850072,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,321.684099995764,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,494.0861999930348,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,494.0852999861818,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,480.3179000155069,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,439.9307999992743,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,310.270899994066,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,530.6838999968022,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,483.10850001871586,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,442.267600010382,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,531.5512999950442,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,429.55229998915456,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,454.28100001299754,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,451.90549999824725,84234,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,416.970999998739,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,617.4723999865819,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,611.9669000036083,84234,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,769.1103999968618,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,702.8475000115577,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,522.5418999907561,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,746.0175000014715,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,513.8061000034213,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,417.6368000044022,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,408.0809000006411,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,444.2194000002928,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,611.5256999910343,84234,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,576.0096000158228,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,444.3751999933738,84234,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,368.99669998092577,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,482.9054999863729,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,592.2749000019394,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,544.6031999890693,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,514.98680000077,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,469.77910000714473,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,374.6046999876853,54151,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,349.36009999364614,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,422.838700003922,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,594.8685000184923,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,622.4320000037551,84234,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,533.1396000110544,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,441.6287000058219,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,508.9233000180684,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,492.49289999715984,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,299.5488999877125,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,490.51470000995323,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=addresses,478.90370001550764,34307,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,530.9213000000454,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,438.0611999949906,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,494.9052000010852,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,402.1120000106748,54151,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,468.64279999863356,54151,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,389.3909999751486,54151,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,314.63899998925626,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,289.0156999928877,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=addresses,464.40999998594634,34307,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,429.44000000716187,84234,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,286.1570999957621,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,464.9943000113126,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,567.9635000124108,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,548.8019999756943,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,329.3962999887299,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,450.2167000027839,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,373.7974999821745,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,562.2470999951474,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,462.5577999977395,54151,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,550.4039000079501,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,514.471800008323,84234,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,551.9206000026315,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,491.1113000125624,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,521.24719999847,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,320.1266000105534,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,384.7527999896556,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,578.420300007565,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,554.9949999840464,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,594.839099998353,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,663.8634000264574,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,500.8522999996785,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,631.8041000049561,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,503.0339999939315,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,357.8409999900032,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,453.0836000049021,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,318.9663999946788,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,532.1679000044242,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,410.5503999744542,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,494.12310001207516,54151,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,480.1164999953471,54160,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=5&controller=category,506.1872000223957,54151,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,367.09400001564063,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,322.2133999806829,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,312.3159999959171,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,474.0451999823563,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,313.06559999939054,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,591.5541000140365,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,429.9030000111088,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,599.6939000033308,92770,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,419.83809997327626,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,794.2696000100113,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,846.1457999947015,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,583.1408000085503,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,862.6742000051308,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,1091.4801000035368,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,897.8184000006877,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,838.8960000011139,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,490.48939999192953,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,279.8612999904435,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,440.17430001986213,84234,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,455.0771999929566,84243,PASS
DESKTOP-U80B0UL,GET,/index.php?controller=order,290.9947999869473,25446,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=3&controller=category,457.775999995647,92779,PASS
DESKTOP-U80B0UL,GET,/index.php?id_category=8&controller=category,646.3543999998365,84243,PASS
